@CLASSIFICATION,@FREQ,@GLOBAL_DSD_TIME_SERIES_CODE,@INDICATOR_CODE,@REF_AREA,@REF_SECTOR,@TIME_FORMAT,@UNIT_MEASURE,@UNIT_MULT,db_key,value_1990,value_1991,value_1992,value_1993,value_1994,value_1995,value_1996,value_1997,value_1998,value_1999,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017
W0_S1_G13,A,A|SK|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,SK,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W0_S1_G13,A,A|BT|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,BT,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,10.6185646424004,13.5900376819081,12.7227039884619,17.7519469262401,18.3309453795747,19.0861854526584,22.1658104125335,17.9293697822398,12.375387973313,19.0999998438633,17.1979365008193,17.5813316534088,15.4306015085443,8.23924001061412,17.6501805595711,12.8699923336673,17.0642167357011,13.3161560605719,11.3855469331027,11.3397612634794,16.6304509249758,13.3349640253418,13.707584355034,9.4291521919086,12.6588065584646,7.91440783490929,10.5279207745307,
W0_S1_G13,A,A|DK|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,DK,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,0.499791363988606,0.588287475955897,0.516351305233393,0.643319195317868,0.558348191408928,,,,,,,,,,,,,,,,,,,,,,,
W0_S1_G13,A,A|KI|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,KI,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,,,,,,,,,,,,8.10098666121882,8.41407014496091,0,5.26740070076658,2.14872644899428,2.05045450854973,
W0_S1_G13,A,A|DZ|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,DZ,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.00094099537879522,0.00128302638210168,9.05493342880855E-05,0,0,0,,,,,,
W0_S1_G13,A,A|YE|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,YE,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,0.888004627540221,0.15968488848672,0,0.429789685763261,0.23775796461406,0.293641040141818,0.23739791572247,0.208073643897741,0.601922637563488,0.337279317479047,,,,,,,,,,,,,,,,,,
W0_S1_G13,A,A|UY|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,UY,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
W0_S1_G13,A,A|CI|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,CI,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,0.637445432173824,,,,,,0.491128245718427,0.330038717555208,0.55529314644609,0.867878876582821,1.04974003398894,0.162227645567618,0.393844982409796,1.68970615890059,2.71233044009247,1.23987370750645,0.271294057214555,0.593742179113053,1.30430625001983,1.80051818329107,1.45744942263303,1.38282704882579,
W0_S1_G13,A,A|BH|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,BH,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,1.54433352906635,2.16627297344011,2.10490958965459,0.961459782341871,1.79612114263877,1.70955715195053,0.819422045939938,1.96456247643782,1.61713474689261,1.51048299300598,0.551699364550758,1.11405620973445,1.05475612193168,0.451474519056154,0.444942173275613,0.661532378975852,0.405301151073683,0.439508812664928,0.304842450463577,0.329400050845724,0.295918849476857,0.915703101137298,,0,,,,
W0_S1_G13,A,A|SL|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,SL,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,0.327282336917854,1.09477485924633,1.50378817993634,1.67360372584253,2.07787013171495,0.871953333617192,0.983655336581045,1.13780434318911,2.13595095759201,5.41440627457981,7.97602734599746,4.06703636558408,6.21747804806196,5.57586605181346,6.71360183987072,7.4841657793661,6.28327716956358,3.76921723491081,3.62142802208073,6.10906941077053,5.30368918377121,5.55683064329897,3.84288451201459,2.57250134180185,4.28048582753251,,,
W0_S1_G13,A,A|PE|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,PE,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,0.00225521518511558,0.21397014015844,0.112255336561413,0.0916889450336379,0.185346893691516,0,0.106363704989809,0.0642642959988376,0.113614312273476,0.1269113058269,0.120954597061568,0.121607584865629,0.161365286096997,0.176259500727923,0.11173429724661,0.10959835521523,0.0862315338605912,0.0882958566528054,0.0848566839861269,0.159180450592462,0.132893294853109,0.179201154842506,0.120928361216661,0.113348493887772,0.0908757502579244,0.0846841322922365,0.0376792547147614,
W0_S1_G13,A,A|PS|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,PS,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,,,,,,1.60736254206014,3.06328627439363,4.47216953870985,7.59445119379915,4.99493019104869,3.88148436628914,2.82537933391169,2.20451427133468,3.0287488809672,2.71049284273856,1.63547141498686,,
W0_S1_G13,A,A|GB|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,GB,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,0.00298812161894039,0.00145593011535446,0.000639076321689718,0.000714061295021565,0.000489617657571203,0,0.000713919193271312,0.00110859828832424,0.000804862010432621,0.0961012327627035,0.0966322255786154,0.0424554355323142,0.0529103985263474,0.0315166609983558,0.00947705729473451,0.00807662491199976,0.0111160652322644,0.811978670411046,0.0204649098652938,0.0234844826829375,0.0636509365551814,0.0185086178496286,
W0_S1_G13,A,A|NP|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,NP,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,1.64708069468259,1.62898710040889,1.00278013089643,2.01112689107157,1.11908162211703,1.67324022601819,1.80565026432017,1.98844093918708,1.67292344206888,1.18114033491775,1.40208404936461,1.52949407604496,1.45524178915026,2.3036145812765,2.10217417191023,2.44162113751366,2.11402438911358,2.17095556028646,2.49132540741638,2.66960033561301,3.23162516713758,3.60856583323213,2.671977039881,2.07844108386317,2.14837906074705,1.79209523403511,1.75952155878694,
W0_S1_G13,A,A|AE|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,AE,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,7.17331233260322,7.10636292550932,6.52791864581039,6.2562738265939,6.03649393289695,5.43993479855277,4.81759515840534,0,0,0,,,,,,,,,,,,1.0426405272998,1.16663322182643,1.12395270060765,1.08316822354165,1.3175417499289,1.1611693418329,
W0_S1_G13,A,A|MS|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,MS,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,47.0424567188788,55.5452484023913,74.2073454207345,88.6807721280603,77.5709593413979,38.9398605638072,45.6650165063873,52.0335283238578,50.7422485321634,62.4669312301266,55.1876394448893,54.0315204372347,56.8229146170063,68.9874732505227,61.6144313978747,,,
W0_S1_G13,A,A|VC|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,VC,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,6.05426414530234,5.62982587628327,2.30301297628691,0.139601979245839,0.322898087213236,0.209225447393748,0.185261152059707,1.61761174790532,3.81255335820459,1.41311052543038,0.903627407912815,1.61190584871373,0.543344906943364,0.345227845765943,1.32751023536006,0.805866964363773,0.333592262446183,1.62652785974563,2.4048711694343,4.22051374918372,0.769490406044464,1.98094654843245,1.41839392,1.34044008923373,1.49678349970521,,,
W0_S1_G13,A,A|BZ|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,BZ,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,1.57690441533236,1.41377316408294,0.931803666469545,0.615459514483613,1.12313977857279,0.086275136928797,0.316177326145134,0.64630467571644,1.33183376178235,0.90126999531587,1.41576293455193,1.02656785358455,1.00226248219334,1.17712537464267,0.693279113328361,1.21217962967971,1.48962070412349,2.49083402276946,2.46364361525854,1.24493682680932,0.427237095116499,1.40967082004355,0.672623667993869,2.23234959670303,1.15254405886735,,,
W0_S1_G13,A,A|SI|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,SI,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
W0_S1_G13,A,A|MU|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,MU,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,0.302175927558934,0.137583491152894,0.0504320102927785,0.133557087142908,0.197366944101662,0.358687451881776,0.283266782796606,0.0732231339686807,0.218830070898525,0.123400638274317,0.131525150144167,0.148223378620714,0.218192714169268,0.223488147807128,0.341775451253474,0.231982952922408,0.229193605816982,0.131927310879597,0.165539013400604,0.98496922303208,1.25159189894742,1.11570938108936,0.697152426862669,0.71043472326486,0.105196657941273,0.296404781729511,0.0772052438151743,
W0_S1_G13,A,A|GQ|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,GQ,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,
W0_S1_G13,A,A|TN|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,TN,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,0.651830209787624,0.270184889598297,0.41369045447581,0.363502444946088,0.400915655946072,0.261555964766183,0.221858576958177,0.459369706481898,0.481809155703698,0.336824526986495,0.131610847504589,0.280622081316139,0.403399348276074,0.242575086148899,0.207822246140546,0.166702490984213,0.105559926567008,0.0752151152295565,0.3464809118871,0.3015792154865,0.0851432168712622,0.321380871113749,1.04955971139938,,,,,
W0_S1_G13,A,A|IL|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,IL,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,5.92686723962891,4.30066960053101,5.01196236814517,3.92951496373731,3.11673794651038,2.09819832938404,3.69083915087619,2.89008723075213,2.75858626424615,2.54096316252723,3.03328268737873,3.22399502829669,3.45411824923902,3.14211199345053,2.39517577854101,2.21516795785608,2.71739681741458,1.98506575784353,1.83412222227932,1.55968942588462,1.70022302986035,1.65058284177265,1.74357066891104,1.60091358927494,1.62344876674047,1.68448015776226,1.71726343098717,
W0_S1_G13,A,A|MA|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,MA,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,0,0,0,0,0,0,,0,0,0,,,0.266599538493118,0.104316679388369,0.245856585225201,0.325691114503133,0.407461996372006,0.370638053408944,0.334747175222014,0.374089992691885,0.238203266787659,0.15974109748231,0.0537811320220644,0.68057060572009,1.49543536897434,0.503076351616008,0.896843775187749,
W0_S1_G13,A,A|LV|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,LV,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W0_S1_G13,A,A|PY|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,PY,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,0.0176748740512374,0.0169409410801033,0.0277139271159887,0.031790313008741,0.171947236388587,0.161638456877344,0.175674028995873,0.315146758748426,0.181602265655143,0.189676064635837,0.161177145072064,0.431801006808316,0.539704430718949,0.385834382489732,0.46385793658119,0.197174596710435,0.199344941454298,0.457511615849127,0.476980725065647,0.550420732865514,0.591375932628598,0.856062591294382,0.703225861690877,0.439984916310028,0.384924543527926,0.504207528383486,0.338274837807851,
W0_S1_G13,A,A|LK|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,LK,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,1.7583177112892,1.78570906694831,1.64487845322741,1.35717088767515,1.20465369405908,1.14220706789619,0.851202220704423,0.695509420923929,0.597547163007803,0.516477543511352,0.345630111064458,0.330162364610097,0.378075471231745,0.381447325400697,0.362784279523216,1.16276221561138,0.894029718401827,0.744885656811255,0.618521333037285,0.468430777101242,0.263632292784722,0.209735111245077,0.184037424492952,0.165333541837705,0.0908685462831301,0.0549125653027226,0.063316066757384,
W0_S1_G13,A,A|SC|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,SC,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,2.56556442417332,0.723753761079938,0.570224370893765,0.519958403327734,0.540712468193384,0.868397213631962,1.25289186671875,,,,,,7.45304315199257,2.74493964021248,2.04572452879132,4.98717930137078,3.16716968866022,0.957527346809799,1.09411525444108,0.971119711219855,0.27322263326069,0.551336295595263,0.661923679451261,1.25114797858427,
W0_S1_G13,A,A|MN|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,MN,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,1.86562939362695,1.1374532155683,0.731044020981144,0.507056013617241,0.511124611470957,0.404236331595511,0.773774220585994,0.545614206855609,0.335000182715504,0.563108998317563,0.594325861320942,1.70866128148604,,,0.606532012805311,0.737852403216215,1.0451655946101,2.10409363383392,1.72185186492024,1.69175888159795,2.10665621039091,0.594286837750187,0.817299114021247,0.879236747709669,1.41448508893979,
W0_S1_G13,A,A|SR|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,SR,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,,1.5065706273712,1.16728277364878,1.38371766942249,1.43357210104744,1.75632403174512,2.21662503721205,5.25028336534549,2.51170341637451,3.31433574122063,1.24884230077702,0.798338984385493,0,,,,,
W0_S1_G13,A,A|IT|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,IT,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,0.0362854621096514,0.0355015091453534,0.190436749435825,0.640041277997493,0.193987035690452,,,,,,,,,,,,,,,,,,,,,,,
W0_S1_G13,A,A|CR|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,CR,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,0,0,0,0,0,0,0,0,0,0,0,0,0.0382234958448197,0.614117887557582,0.217074971357967,0.221789334277435,0.197133150912765,0.150546265447648,0.153648988849142,0.183173698980625,0.804315121245224,0.768862826045609,0.721660031056283,0.666024599323736,0.693406247684087,0.69419313748068,0.664405596379682,
W0_S1_G13,A,A|UG|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,UG,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,5.05489643803595,4.63943430715521,5.96158985675163,13.6651558447476,11.0214827555695,9.61117375705966,7.65023215327367,6.88386840515991,4.50656300450311,3.15205993869027,2.48420704394839,2.3454090474368,2.48408703843442,1.67233806720846,1.83997674836245,1.40223015242559,0.966809756965019,1.13947263687581,1.32540594659792,
W0_S1_G13,A,A|TT|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,TT,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W0_S1_G13,A,A|DM|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,DM,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,2.86728864774256,2.79570821009909,1.53545811489614,3.51229833377413,6.30509546586552,0.7998800179973,5.94007783550267,4.94155659032595,6.1744966442953,4.58223225155141,2.92117236923169,2.3052449630698,0.847423760523854,0.0352575671781933,2.98079904431408,,,
W0_S1_G13,A,A|IR|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,IR,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
W0_S1_G13,A,A|AG|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,AG,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,3.38174979682096,0.48871082774499,1.31943899613721,0.492947499768517,0.258327190422006,0.795674567661006,2.45522677812254,0.574549194338392,0.824665185934511,0,1.46491438244465,0.749452926792492,0,0,0.402437387279593,,,
W0_S1_G13,A,A|BB|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,BB,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,,,,0.138357204400763,0.132313873763232,0.0110134986195932,0.0276674124156877,0.0444470240494263,0.0820024911205602,0.386993949333696,0.031606820760801,0.182551637146646,0.386854784730628,0.00102919186400717,0.660858357777367,0.204761825641721,,
W0_S1_G13,A,A|CD|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,CD,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,0,0,0,0,0,0,2.12972631615799,5.81915192764707,7.77065487462283,9.74154239293361,8.85417377931565,11.3571502442638,7.63299623273336,8.63823610716653,7.23906672365159,5.39007930410024,5.50258391096531,,,,,,,
W0_S1_G13,A,A|LB|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,LB,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,0.297041957176451,0,0.0457247370827618,0.00115380177685474,0.000754034082340522,0.000347463516330785,0.00033589734976991,0.000627414186082208,4.63018441790166E-05,3.15807083885299,1.32278043085483,0.903302987767631,0.310223698035634,0.0598091214256908,0.00959150038367282,0.00197786657933837,0.0111350665109753,0.0361203823563972,0.590525285692723,0.599589201150924,
W0_S1_G13,A,A|SZ|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,SZ,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,1.31266753555936,0.499040037265848,0.414927403560354,0.689604094448287,0.446748381168344,0.382641467564157,0.18153020478753,0.160742903189689,0.270702501395861,0.162716594296445,0.544085311966429,0.0311355582452665,0.0487548424123529,0.0376362811478458,,,,,
W0_S1_G13,A,A|NO|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,NO,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,0.688795241778465,0.4197006152487,0.182881908957524,0.125789251565644,0.122486327561207,,,,,,,,,,,,,,,,,,,,,,,
W0_S1_G13,A,A|LU|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,LU,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,0.123766910470113,0.0913437890793078,0.0960057781500358,0.0913447656493361,0.0597199421902177,,,,,,,,,,,,,,,,,,,,,,,
W0_S1_G13,A,A|MV|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,MV,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,3.85374292650614,8.40681698795293,4.68290061593429,4.03866103582002,3.67124672440114,3.63252718964969,3.91445817409557,2.19035438941536,2.01573749942856,1.82751677411414,1.75872332218149,2.1553900806208,1.24982510750375,0.925457071583677,0.47372507855238,5.75294703912935,4.59522011975672,4.67139458808946,1.91428292136674,1.53214083799548,0.519505250756908,2.0477894888723,,,0.347552588312843,,,
W0_S1_G13,A,A|PH|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,PH,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,0.214154829920345,0.230629374472966,0.143175490813462,0.0949419972343782,0.0391322659927813,0.0467868602796604,0.0236453971678715,0.0646404477373798,0.0134111721950955,0.00900068575212729,0.0384280872141547,0.0511982952448418,0.0250574908726099,0.0263846342900573,0.00136707127428539,0.00158513505792795,0.00291812164000662,0.0021762087094548,0.0016189815546636,0.00237972327621554,0.00450936749324396,0.00309012924376108,0.000937403332342095,0.00278201231183476,0.00184420258688186,0.00123104257556252,0.00053864724829615,
W0_S1_G13,A,A|KH|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,KH,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,,,3.82504065182078,2.05923109211763,1.8303008270032,2.5102930984401,1.59033757269522,2.15112753874681,2.25293173294784,4.32175418610075,5.04541634057492,3.57006437087583,5.7278893823665,4.14091629427901,2.55129181046497,2.05320483421906,2.45060123997447,
W0_S1_G13,A,A|MD|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,MD,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,0,0.285986825112772,0,0,0.904918324425637,0.805767853937354,0.734849078533373,0.307237259606795,0,0.474840968079916,1.3916971824161,1.01643712221424,1.80967202600223,1.6347341757104,1.91842425830844,2.69525940665008,1.90094068518545,1.71453987632912,2.18713530851925,3.46543029077484,1.43869170059245,0.953852043348621,
W0_S1_G13,A,A|AM|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,AM,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,,,,3.10712243775201,0.71896683124737,0.518528087247076,0.570978364573194,0.777979396836753,0.41970166308898,0.690706971907446,0.884018137229359,1.57270765518699,0.437707952856941,,0.357253373283412,0.592650459414852,0.618985816558315,
W0_S1_G13,A,A|LC|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,LC,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,0.506208440443555,0.877752376368668,1.44740454547724,1.9783431996176,0.251841181515804,0.166287241413442,0.11420898475046,0.300180087387729,0.653984190723116,0.815718575691568,1.90582741993094,0.997564809549248,0.656480069373365,0.480618983186194,1.61336424667381,,,
W0_S1_G13,A,A|DE|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,DE,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,0.0650582431078774,0.0803899227750348,0.101101856876578,0.161562437448171,0.118451174404056,,,,,,,,,,,,,,,,,,,,,,,
