AIDTYPE,DATATYPE,DONOR,PART,POWERCODE,RECIPIENT,REFERENCEPERIOD,TIME_FORMAT,Time,UNIT,Value
293,D,301,1,6,10100,2015,P1Y,2014,USD,-70.15
293,D,301,1,6,10100,2015,P1Y,2015,USD,-115.47
293,D,301,1,6,10100,2015,P1Y,2016,USD,-166.4
293,D,20001,1,6,230,2015,P1Y,2007,USD,-15.93
293,D,20001,1,6,230,2015,P1Y,2011,USD,-0.84
293,D,20001,1,6,230,2015,P1Y,2012,USD,-15.62
293,D,20001,1,6,230,2015,P1Y,2013,USD,-4.47
293,D,20001,1,6,230,2015,P1Y,2014,USD,-2.28
293,D,20001,1,6,230,2015,P1Y,2015,USD,-3.01
293,D,20001,1,6,230,2015,P1Y,2016,USD,-3.72
292,D,9,1,6,10010,2015,P1Y,2007,USD,2.62
292,A,20001,1,6,498,,P1Y,2008,USD,3878.33
292,A,20001,1,6,498,,P1Y,2009,USD,2784.62
292,A,20001,1,6,498,,P1Y,2010,USD,2721.91
292,A,20001,1,6,498,,P1Y,2011,USD,2628.62
292,A,20001,1,6,498,,P1Y,2012,USD,5845.55
292,A,20001,1,6,498,,P1Y,2013,USD,3963.75
292,A,20001,1,6,498,,P1Y,2014,USD,2910.99
292,A,20001,1,6,498,,P1Y,2015,USD,4195.82
292,A,20001,1,6,498,,P1Y,2016,USD,580.86
293,D,20001,1,6,247,2015,P1Y,2007,USD,-0.57
293,D,20001,1,6,247,2015,P1Y,2008,USD,-0.72
293,D,20001,1,6,247,2015,P1Y,2009,USD,-1.51
293,D,20001,1,6,247,2015,P1Y,2010,USD,-3.31
293,D,20001,1,6,247,2015,P1Y,2011,USD,-2.09
293,D,20001,1,6,247,2015,P1Y,2012,USD,-0.6
293,D,20001,1,6,247,2015,P1Y,2013,USD,-0.12
293,D,20001,1,6,247,2015,P1Y,2014,USD,-0.93
293,D,20001,1,6,247,2015,P1Y,2015,USD,-5.96
293,D,20001,1,6,247,2015,P1Y,2016,USD,-8.38
292,D,20001,1,6,612,2015,P1Y,2007,USD,0.34
292,D,20001,1,6,612,2015,P1Y,2008,USD,3.56
292,D,20001,1,6,612,2015,P1Y,2009,USD,49.43
292,D,20001,1,6,612,2015,P1Y,2010,USD,20.42
292,D,20001,1,6,612,2015,P1Y,2011,USD,107.99
292,D,20001,1,6,612,2015,P1Y,2012,USD,27.4
292,D,20001,1,6,612,2015,P1Y,2013,USD,9.29
292,D,20001,1,6,612,2015,P1Y,2014,USD,-4.7
292,D,20001,1,6,612,2015,P1Y,2015,USD,-0.01
292,D,20001,1,6,612,2015,P1Y,2016,USD,62.78
293,A,1,1,6,10009,,P1Y,2007,USD,-94.06
293,A,1,1,6,10009,,P1Y,2008,USD,-75.23
293,A,1,1,6,10009,,P1Y,2009,USD,-63.43
293,A,1,1,6,10009,,P1Y,2010,USD,-31.55
293,A,1,1,6,10009,,P1Y,2011,USD,-14.43
293,A,1,1,6,10009,,P1Y,2013,USD,-10.96
293,A,1,1,6,10009,,P1Y,2014,USD,-10.95
293,A,1,1,6,10009,,P1Y,2015,USD,-12.11
293,A,1,1,6,10009,,P1Y,2016,USD,-13.88
293,D,68,1,6,10006,2015,P1Y,2014,USD,-2.9
293,D,68,1,6,10006,2015,P1Y,2015,USD,-0.03
293,D,68,1,6,10006,2015,P1Y,2016,USD,-0.1
296,D,20001,1,6,274,2015,P1Y,2007,USD,-7.68
296,D,20001,1,6,274,2015,P1Y,2008,USD,-1.05
296,D,20001,1,6,274,2015,P1Y,2009,USD,36.11
296,D,20001,1,6,274,2015,P1Y,2010,USD,-0.87
296,D,20001,1,6,274,2015,P1Y,2011,USD,7.43
296,D,20001,1,6,274,2015,P1Y,2012,USD,9.23
296,D,20001,1,6,274,2015,P1Y,2013,USD,5.36
296,D,20001,1,6,274,2015,P1Y,2014,USD,-8.84
296,D,20001,1,6,274,2015,P1Y,2015,USD,-14.35
296,D,20001,1,6,274,2015,P1Y,2016,USD,-23.93
292,A,1,1,6,10007,,P1Y,2007,USD,1334.26
292,A,1,1,6,10007,,P1Y,2008,USD,333.31
292,A,1,1,6,10007,,P1Y,2009,USD,196.44
292,A,1,1,6,10007,,P1Y,2010,USD,190.83
292,A,1,1,6,10007,,P1Y,2011,USD,229.17
292,A,1,1,6,10007,,P1Y,2012,USD,99.96
292,A,1,1,6,10007,,P1Y,2013,USD,315.28
292,A,1,1,6,10007,,P1Y,2014,USD,106.5
292,A,1,1,6,10007,,P1Y,2015,USD,90.45
292,A,1,1,6,10007,,P1Y,2016,USD,45.66
296,A,301,1,6,10006,,P1Y,2007,USD,-128.2
296,A,301,1,6,10006,,P1Y,2008,USD,729
296,A,301,1,6,10006,,P1Y,2009,USD,-221.99
296,A,301,1,6,10006,,P1Y,2010,USD,302.26
296,A,301,1,6,10006,,P1Y,2011,USD,459.86
296,A,301,1,6,10006,,P1Y,2012,USD,397.99
296,A,301,1,6,10006,,P1Y,2013,USD,340.26
296,A,301,1,6,10006,,P1Y,2014,USD,174.28
296,A,301,1,6,10006,,P1Y,2015,USD,63.51
296,A,301,1,6,10006,,P1Y,2016,USD,-17.58
293,D,6,1,6,10005,2015,P1Y,2007,USD,-12.07
293,D,6,1,6,10005,2015,P1Y,2008,USD,-14.49
293,D,6,1,6,10005,2015,P1Y,2009,USD,-22.33
293,D,6,1,6,10005,2015,P1Y,2010,USD,-11.6
293,D,6,1,6,10005,2015,P1Y,2011,USD,-11.35
293,D,6,1,6,10005,2015,P1Y,2012,USD,-694.92
293,D,6,1,6,10005,2015,P1Y,2013,USD,-37.13
293,D,6,1,6,10005,2015,P1Y,2014,USD,-47.7
293,D,6,1,6,10005,2015,P1Y,2015,USD,-117.42
293,D,6,1,6,10005,2015,P1Y,2016,USD,-237.08
292,D,20001,1,6,10001,2015,P1Y,2007,USD,4416.99
292,D,20001,1,6,10001,2015,P1Y,2008,USD,5577.77
292,D,20001,1,6,10001,2015,P1Y,2009,USD,4327.39
292,D,20001,1,6,10001,2015,P1Y,2010,USD,1190.92
292,D,20001,1,6,10001,2015,P1Y,2011,USD,2703.77
292,D,20001,1,6,10001,2015,P1Y,2012,USD,4936.05
292,D,20001,1,6,10001,2015,P1Y,2013,USD,3407.6
292,D,20001,1,6,10001,2015,P1Y,2014,USD,2930.6
292,D,20001,1,6,10001,2015,P1Y,2015,USD,6153.55
292,D,20001,1,6,10001,2015,P1Y,2016,USD,10373.81
293,A,20001,1,6,378,,P1Y,2007,USD,-0.01
293,A,20001,1,6,378,,P1Y,2008,USD,-0.26
293,A,20001,1,6,378,,P1Y,2009,USD,-0.01
293,A,20001,1,6,378,,P1Y,2013,USD,-4
293,A,20001,1,6,378,,P1Y,2014,USD,-4.21
293,A,20001,1,6,378,,P1Y,2016,USD,-1.48
296,D,20001,1,6,240,2015,P1Y,2007,USD,0.79
296,D,20001,1,6,240,2015,P1Y,2008,USD,-0.01
296,D,20001,1,6,240,2015,P1Y,2010,USD,-1.72
296,D,20001,1,6,240,2015,P1Y,2011,USD,-1.28
296,D,20001,1,6,240,2015,P1Y,2012,USD,-6.36
296,D,20001,1,6,240,2015,P1Y,2013,USD,-2.22
296,D,20001,1,6,240,2015,P1Y,2014,USD,-0.2
296,D,20001,1,6,240,2015,P1Y,2015,USD,-0.09
296,D,20001,1,6,240,2015,P1Y,2016,USD,-4.5
296,D,1,1,6,10100,2015,P1Y,2007,USD,2622.33
296,D,1,1,6,10100,2015,P1Y,2008,USD,1664
296,D,1,1,6,10100,2015,P1Y,2009,USD,-533.24
296,D,1,1,6,10100,2015,P1Y,2010,USD,-650.52
296,D,1,1,6,10100,2015,P1Y,2011,USD,-402.47
296,D,1,1,6,10100,2015,P1Y,2012,USD,-382.45
296,D,1,1,6,10100,2015,P1Y,2013,USD,167.46
296,D,1,1,6,10100,2015,P1Y,2014,USD,106
296,D,1,1,6,10100,2015,P1Y,2015,USD,-1.09
296,D,1,1,6,10100,2015,P1Y,2016,USD,69.29
292,D,20001,1,6,489,2015,P1Y,2014,USD,3.43
292,A,20001,1,6,253,,P1Y,2007,USD,1.69
292,A,20001,1,6,253,,P1Y,2008,USD,-1.93
292,A,20001,1,6,253,,P1Y,2011,USD,7.46
292,A,20001,1,6,253,,P1Y,2012,USD,-7.45
292,A,20001,1,6,253,,P1Y,2013,USD,0.4
292,A,20001,1,6,253,,P1Y,2014,USD,-0.37
292,A,20001,1,6,253,,P1Y,2016,USD,1.45
292,D,20001,1,6,566,2015,P1Y,2007,USD,2485.04
292,A,20001,1,6,236,,P1Y,2007,USD,-0.82
292,A,20001,1,6,236,,P1Y,2008,USD,-1.86
292,A,20001,1,6,236,,P1Y,2009,USD,1.17
292,A,20001,1,6,236,,P1Y,2010,USD,1.6
292,A,20001,1,6,236,,P1Y,2011,USD,-1.15
292,A,20001,1,6,236,,P1Y,2012,USD,37.67
292,A,20001,1,6,236,,P1Y,2013,USD,15.29
292,A,20001,1,6,236,,P1Y,2014,USD,1.52
292,A,20001,1,6,236,,P1Y,2015,USD,6.35
292,A,20001,1,6,236,,P1Y,2016,USD,3.57
293,A,20001,1,6,630,,P1Y,2010,USD,-4.2
293,A,20001,1,6,630,,P1Y,2011,USD,-1.45
293,A,20001,1,6,630,,P1Y,2013,USD,-4.47
293,A,20001,1,6,630,,P1Y,2014,USD,-4.46
293,A,20001,1,6,630,,P1Y,2015,USD,-2.31
293,A,20001,1,6,630,,P1Y,2016,USD,-2.3
292,D,20001,1,6,139,2015,P1Y,2007,USD,57.26
292,D,20001,1,6,139,2015,P1Y,2008,USD,43.29
292,D,20001,1,6,139,2015,P1Y,2009,USD,-98.33
292,D,20001,1,6,139,2015,P1Y,2010,USD,-10
292,D,20001,1,6,139,2015,P1Y,2011,USD,-1.13
292,D,20001,1,6,139,2015,P1Y,2012,USD,111
292,D,20001,1,6,139,2015,P1Y,2013,USD,18.61
292,D,20001,1,6,139,2015,P1Y,2014,USD,37.21
292,D,20001,1,6,139,2015,P1Y,2015,USD,122.63
292,D,20001,1,6,139,2015,P1Y,2016,USD,27.1
292,D,20001,1,6,354,2015,P1Y,2007,USD,49.95
292,D,20001,1,6,354,2015,P1Y,2008,USD,22.1
292,D,20001,1,6,354,2015,P1Y,2009,USD,98.43
292,D,20001,1,6,354,2015,P1Y,2010,USD,21.17
292,D,20001,1,6,354,2015,P1Y,2011,USD,-13.28
292,D,20001,1,6,354,2015,P1Y,2012,USD,85.81
292,D,20001,1,6,354,2015,P1Y,2013,USD,-26.07
292,D,20001,1,6,354,2015,P1Y,2014,USD,-21.21
292,D,20001,1,6,354,2015,P1Y,2015,USD,4.58
292,D,20001,1,6,354,2015,P1Y,2016,USD,1.89
296,D,7,1,6,10001,2015,P1Y,2011,USD,105.45
296,D,7,1,6,10001,2015,P1Y,2012,USD,-270.18
296,D,7,1,6,10001,2015,P1Y,2013,USD,-157.27
296,D,7,1,6,10001,2015,P1Y,2016,USD,-197.9
296,D,18,1,6,10005,2015,P1Y,2008,USD,5.65
296,D,18,1,6,10005,2015,P1Y,2009,USD,6.4
296,D,18,1,6,10005,2015,P1Y,2010,USD,-0.47
296,D,18,1,6,10005,2015,P1Y,2011,USD,-8.1
296,D,18,1,6,10005,2015,P1Y,2012,USD,0.46
296,D,18,1,6,10005,2015,P1Y,2013,USD,-0.85
296,D,18,1,6,10005,2015,P1Y,2014,USD,3.26
296,D,18,1,6,10005,2015,P1Y,2015,USD,1.06
296,D,18,1,6,10005,2015,P1Y,2016,USD,8.22
296,A,742,1,6,10009,,P1Y,2007,USD,401.2
296,A,742,1,6,10009,,P1Y,2008,USD,79.65
296,A,742,1,6,10009,,P1Y,2009,USD,52.16
296,A,742,1,6,10009,,P1Y,2010,USD,268.49
296,A,742,1,6,10009,,P1Y,2011,USD,48.98
296,A,742,1,6,10009,,P1Y,2012,USD,0.43
296,A,742,1,6,10009,,P1Y,2013,USD,142.17
296,A,742,1,6,10009,,P1Y,2014,USD,851.11
296,A,742,1,6,10009,,P1Y,2015,USD,297.35
296,A,742,1,6,10009,,P1Y,2016,USD,1272.51
296,D,20001,1,6,854,2015,P1Y,2007,USD,1.31
296,D,20001,1,6,854,2015,P1Y,2008,USD,4.63
296,D,20001,1,6,854,2015,P1Y,2009,USD,-1.68
296,D,20001,1,6,854,2015,P1Y,2010,USD,2.15
296,D,20001,1,6,854,2015,P1Y,2011,USD,0.94
296,D,20001,1,6,854,2015,P1Y,2012,USD,1.93
296,D,20001,1,6,854,2015,P1Y,2013,USD,1.35
296,D,20001,1,6,854,2015,P1Y,2014,USD,0.69
296,D,20001,1,6,854,2015,P1Y,2015,USD,0.74
296,D,20001,1,6,854,2015,P1Y,2016,USD,0.88
292,D,20001,1,6,613,2015,P1Y,2007,USD,1725.44
292,D,20001,1,6,613,2015,P1Y,2008,USD,484.19
292,D,20001,1,6,613,2015,P1Y,2009,USD,28.14
292,D,20001,1,6,613,2015,P1Y,2010,USD,417.36
292,D,20001,1,6,613,2015,P1Y,2011,USD,71.16
292,D,20001,1,6,613,2015,P1Y,2012,USD,99.75
292,D,20001,1,6,613,2015,P1Y,2013,USD,1061.4
292,D,20001,1,6,613,2015,P1Y,2014,USD,112.8
292,D,20001,1,6,613,2015,P1Y,2015,USD,46.94
292,D,20001,1,6,613,2015,P1Y,2016,USD,72.16
296,D,20001,1,6,271,2015,P1Y,2007,USD,5.49
296,D,20001,1,6,271,2015,P1Y,2008,USD,-5.35
296,D,20001,1,6,271,2015,P1Y,2009,USD,3.89
296,D,20001,1,6,271,2015,P1Y,2011,USD,-3.42
296,D,20001,1,6,271,2015,P1Y,2013,USD,1.64
296,D,20001,1,6,271,2015,P1Y,2014,USD,1.61
296,D,3,1,6,10002,2015,P1Y,2007,USD,4.24
296,D,3,1,6,10002,2015,P1Y,2008,USD,2.9
296,D,3,1,6,10002,2015,P1Y,2009,USD,-1.44
296,D,3,1,6,10002,2015,P1Y,2010,USD,-0.43
296,D,3,1,6,10002,2015,P1Y,2011,USD,-0.23
296,D,3,1,6,10002,2015,P1Y,2012,USD,1.83
296,D,3,1,6,10002,2015,P1Y,2013,USD,5.76
296,D,3,1,6,10002,2015,P1Y,2014,USD,-26.76
296,D,3,1,6,10002,2015,P1Y,2015,USD,-23.53
296,D,3,1,6,10002,2015,P1Y,2016,USD,-0.3
296,D,302,1,6,10004,2015,P1Y,2007,USD,-1956.73
296,D,302,1,6,10004,2015,P1Y,2008,USD,1641.82
296,D,302,1,6,10004,2015,P1Y,2009,USD,1406.12
296,D,302,1,6,10004,2015,P1Y,2010,USD,5599.72
296,D,302,1,6,10004,2015,P1Y,2011,USD,789.95
296,D,302,1,6,10004,2015,P1Y,2012,USD,4858.3
296,D,302,1,6,10004,2015,P1Y,2013,USD,1044.27
296,D,302,1,6,10004,2015,P1Y,2014,USD,-1386.71
296,D,302,1,6,10004,2015,P1Y,2015,USD,2756.25
296,D,302,1,6,10004,2015,P1Y,2016,USD,-1248.7
292,A,10,1,6,10005,,P1Y,2007,USD,55.07
292,A,10,1,6,10005,,P1Y,2008,USD,104.8
292,A,10,1,6,10005,,P1Y,2009,USD,493.39
292,A,10,1,6,10005,,P1Y,2010,USD,442.23
292,A,10,1,6,10005,,P1Y,2011,USD,322.1
292,A,10,1,6,10005,,P1Y,2012,USD,80.03
292,A,10,1,6,10005,,P1Y,2013,USD,-52.47
292,A,10,1,6,10005,,P1Y,2014,USD,0.45
292,A,10,1,6,10005,,P1Y,2015,USD,-6.03
292,A,10,1,6,10005,,P1Y,2016,USD,63.78
296,D,6,1,6,10010,2015,P1Y,2007,USD,-64.71
296,D,6,1,6,10010,2015,P1Y,2008,USD,558.69
296,D,6,1,6,10010,2015,P1Y,2009,USD,-78.35
296,D,6,1,6,10010,2015,P1Y,2010,USD,-24.98
296,D,6,1,6,10010,2015,P1Y,2011,USD,571.42
296,D,6,1,6,10010,2015,P1Y,2012,USD,24.05
296,D,6,1,6,10010,2015,P1Y,2013,USD,726.09
296,D,6,1,6,10010,2015,P1Y,2014,USD,-36.84
296,D,6,1,6,10010,2015,P1Y,2015,USD,864.03
296,D,6,1,6,10010,2015,P1Y,2016,USD,34.44
292,D,20001,1,6,457,2015,P1Y,2007,USD,-0.38
292,D,20001,1,6,457,2015,P1Y,2008,USD,2.16
292,D,20001,1,6,457,2015,P1Y,2009,USD,1.93
292,D,20001,1,6,457,2015,P1Y,2010,USD,-0.39
292,D,20001,1,6,457,2015,P1Y,2011,USD,-0.3
292,D,20001,1,6,457,2015,P1Y,2012,USD,0.82
292,D,20001,1,6,457,2015,P1Y,2013,USD,-1.9
292,D,20001,1,6,457,2015,P1Y,2016,USD,7.2
293,D,68,1,6,10008,2015,P1Y,2014,USD,-0.29
293,D,68,1,6,10008,2015,P1Y,2015,USD,-0.29
293,D,68,1,6,10008,2015,P1Y,2016,USD,-0.14
293,D,10,1,6,10012,2015,P1Y,2016,USD,-16.05
296,A,20001,1,6,285,,P1Y,2007,USD,3.21
296,A,20001,1,6,285,,P1Y,2008,USD,27.37
296,A,20001,1,6,285,,P1Y,2009,USD,15.31
296,A,20001,1,6,285,,P1Y,2010,USD,24.06
296,A,20001,1,6,285,,P1Y,2011,USD,-37.91
296,A,20001,1,6,285,,P1Y,2012,USD,11.34
296,A,20001,1,6,285,,P1Y,2013,USD,-46.84
296,A,20001,1,6,285,,P1Y,2014,USD,-11.31
296,A,20001,1,6,285,,P1Y,2015,USD,34.01
296,A,20001,1,6,285,,P1Y,2016,USD,215.83
296,A,302,1,6,10006,,P1Y,2007,USD,-1301.57
296,A,302,1,6,10006,,P1Y,2008,USD,-247.84
296,A,302,1,6,10006,,P1Y,2009,USD,238.19
296,A,302,1,6,10006,,P1Y,2010,USD,-353.39
296,A,302,1,6,10006,,P1Y,2011,USD,-127.92
296,A,302,1,6,10006,,P1Y,2012,USD,1757.62
296,A,302,1,6,10006,,P1Y,2013,USD,432.25
296,A,302,1,6,10006,,P1Y,2014,USD,-2.68
296,A,302,1,6,10006,,P1Y,2015,USD,15.07
296,A,302,1,6,10006,,P1Y,2016,USD,-646.82
293,D,12,1,6,10010,2015,P1Y,2013,USD,-6.54
293,D,12,1,6,10010,2015,P1Y,2014,USD,-6.43
293,A,20001,1,6,610,,P1Y,2007,USD,-1.29
293,A,20001,1,6,610,,P1Y,2008,USD,-1.71
293,A,20001,1,6,610,,P1Y,2009,USD,-1.83
293,A,20001,1,6,610,,P1Y,2010,USD,-0.43
293,A,20001,1,6,610,,P1Y,2011,USD,-6.96
293,A,20001,1,6,610,,P1Y,2012,USD,-0.94
293,A,20001,1,6,610,,P1Y,2013,USD,-1.33
293,A,20001,1,6,610,,P1Y,2014,USD,-1.83
293,A,20001,1,6,610,,P1Y,2015,USD,-2.54
293,A,20001,1,6,610,,P1Y,2016,USD,-6.9
292,D,8,1,6,9998,2015,P1Y,2007,USD,4.54
293,A,5,1,6,10100,,P1Y,2007,USD,-3063.09
293,A,5,1,6,10100,,P1Y,2008,USD,-3203.35
293,A,5,1,6,10100,,P1Y,2009,USD,-2939.47
293,A,5,1,6,10100,,P1Y,2010,USD,-3476.89
293,A,5,1,6,10100,,P1Y,2011,USD,-3302.71
293,A,5,1,6,10100,,P1Y,2012,USD,-3088.73
293,A,5,1,6,10100,,P1Y,2013,USD,-3606.76
293,A,5,1,6,10100,,P1Y,2014,USD,-2309.22
293,A,5,1,6,10100,,P1Y,2015,USD,-2826.01
293,A,5,1,6,10100,,P1Y,2016,USD,-5794.19
296,A,3,1,6,10007,,P1Y,2007,USD,-15.36
296,A,3,1,6,10007,,P1Y,2008,USD,-21.12
296,A,3,1,6,10007,,P1Y,2009,USD,6.08
296,A,3,1,6,10007,,P1Y,2010,USD,-11.08
296,A,3,1,6,10007,,P1Y,2011,USD,14.61
296,A,3,1,6,10007,,P1Y,2012,USD,0.12
296,A,3,1,6,10007,,P1Y,2013,USD,-14.87
296,A,3,1,6,10007,,P1Y,2014,USD,341.78
296,A,3,1,6,10007,,P1Y,2015,USD,-12.79
296,A,3,1,6,10007,,P1Y,2016,USD,37.94
296,A,301,1,6,10011,,P1Y,2007,USD,200.85
296,A,301,1,6,10011,,P1Y,2008,USD,-171.1
296,A,301,1,6,10011,,P1Y,2009,USD,-7.53
296,A,301,1,6,10011,,P1Y,2010,USD,-112.34
296,A,301,1,6,10011,,P1Y,2011,USD,-81.56
296,A,301,1,6,10011,,P1Y,2012,USD,-2.55
296,A,301,1,6,10011,,P1Y,2013,USD,16.85
296,D,50,1,6,10008,2015,P1Y,2013,USD,0.05
296,D,50,1,6,10008,2015,P1Y,2014,USD,0.02
293,A,20001,1,6,88,,P1Y,2007,USD,-30.43
293,A,20001,1,6,88,,P1Y,2008,USD,-12.27
293,A,20001,1,6,88,,P1Y,2009,USD,-0.21
293,A,20001,1,6,88,,P1Y,2010,USD,-0.11
293,A,20001,1,6,88,,P1Y,2011,USD,-0.12
293,A,20001,1,6,88,,P1Y,2012,USD,-0.13
293,A,20001,1,6,88,,P1Y,2013,USD,-0.13
293,A,20001,1,6,88,,P1Y,2014,USD,-0.12
293,A,20001,1,6,88,,P1Y,2015,USD,-0.31
293,A,20001,1,6,88,,P1Y,2016,USD,-0.12
292,A,20001,1,6,740,,P1Y,2007,USD,17.96
292,A,20001,1,6,740,,P1Y,2009,USD,7.33
292,A,20001,1,6,740,,P1Y,2010,USD,0.14
292,A,20001,1,6,740,,P1Y,2011,USD,41.68
292,A,20001,1,6,740,,P1Y,2012,USD,258
292,A,20001,1,6,740,,P1Y,2013,USD,49.38
292,A,20001,1,6,740,,P1Y,2014,USD,18.44
292,D,2,1,6,10001,2015,P1Y,2007,USD,59.9
292,D,2,1,6,10001,2015,P1Y,2008,USD,58.25
292,D,2,1,6,10001,2015,P1Y,2009,USD,69.97
292,D,2,1,6,10001,2015,P1Y,2010,USD,120.18
292,D,2,1,6,10001,2015,P1Y,2011,USD,-16.37
292,D,2,1,6,10001,2015,P1Y,2012,USD,303.48
292,D,2,1,6,10001,2015,P1Y,2013,USD,552.69
292,D,2,1,6,10001,2015,P1Y,2014,USD,47.64
292,D,2,1,6,10001,2015,P1Y,2015,USD,175.45
292,D,2,1,6,10001,2015,P1Y,2016,USD,502.35
296,A,3,1,6,10003,,P1Y,2007,USD,-109.86
296,A,3,1,6,10003,,P1Y,2008,USD,-61.79
296,A,3,1,6,10003,,P1Y,2009,USD,-2.64
296,A,3,1,6,10003,,P1Y,2010,USD,-21.13
296,A,3,1,6,10003,,P1Y,2011,USD,-1.67
296,A,3,1,6,10003,,P1Y,2012,USD,5.23
296,A,3,1,6,10003,,P1Y,2013,USD,17.63
296,A,3,1,6,10003,,P1Y,2014,USD,428.22
296,A,3,1,6,10003,,P1Y,2015,USD,-6.13
296,A,3,1,6,10003,,P1Y,2016,USD,11.64
292,A,301,1,6,10009,,P1Y,2007,USD,291.57
292,A,301,1,6,10009,,P1Y,2008,USD,484.04
292,A,301,1,6,10009,,P1Y,2009,USD,296.36
292,A,301,1,6,10009,,P1Y,2010,USD,315.24
292,A,301,1,6,10009,,P1Y,2011,USD,441.89
292,A,301,1,6,10009,,P1Y,2012,USD,18.46
292,A,301,1,6,10009,,P1Y,2013,USD,33.98
292,A,301,1,6,10009,,P1Y,2014,USD,16.26
292,A,301,1,6,10009,,P1Y,2015,USD,69.01
292,A,301,1,6,10009,,P1Y,2016,USD,1.22
293,D,20001,1,6,880,2015,P1Y,2007,USD,-1.66
293,D,20001,1,6,880,2015,P1Y,2008,USD,-1.43
293,D,20001,1,6,880,2015,P1Y,2009,USD,-1.8
293,D,20001,1,6,880,2015,P1Y,2010,USD,-2.85
293,D,20001,1,6,880,2015,P1Y,2011,USD,-2.28
293,D,20001,1,6,880,2015,P1Y,2012,USD,-1.68
293,D,20001,1,6,880,2015,P1Y,2013,USD,-3.05
293,D,20001,1,6,880,2015,P1Y,2014,USD,-1.96
293,D,20001,1,6,880,2015,P1Y,2015,USD,-1.13
293,D,20001,1,6,880,2015,P1Y,2016,USD,-1.97
292,D,10,1,6,10007,2015,P1Y,2007,USD,953.54
292,D,10,1,6,10007,2015,P1Y,2008,USD,1060.87
292,D,10,1,6,10007,2015,P1Y,2009,USD,1356.65
292,D,10,1,6,10007,2015,P1Y,2010,USD,451.33
292,D,10,1,6,10007,2015,P1Y,2011,USD,796.63
292,D,10,1,6,10007,2015,P1Y,2012,USD,342.4
292,D,10,1,6,10007,2015,P1Y,2013,USD,-136.75
292,D,10,1,6,10007,2015,P1Y,2014,USD,-210.24
292,D,10,1,6,10007,2015,P1Y,2015,USD,-177.28
292,D,10,1,6,10007,2015,P1Y,2016,USD,1645.9
292,A,7,1,6,10007,,P1Y,2011,USD,-25.16
292,A,7,1,6,10007,,P1Y,2012,USD,1037.54
292,A,7,1,6,10007,,P1Y,2013,USD,408.17
292,A,7,1,6,10007,,P1Y,2016,USD,14.9
293,A,20001,1,6,381,,P1Y,2007,USD,-0.01
293,A,20001,1,6,381,,P1Y,2008,USD,-0.74
293,A,20001,1,6,381,,P1Y,2009,USD,-0.08
293,A,20001,1,6,381,,P1Y,2012,USD,-2.36
293,A,20001,1,6,381,,P1Y,2013,USD,-1.4
293,A,20001,1,6,381,,P1Y,2016,USD,-0.43
292,D,20001,1,6,142,2015,P1Y,2007,USD,471.59
292,D,20001,1,6,142,2015,P1Y,2008,USD,527.95
292,D,20001,1,6,142,2015,P1Y,2009,USD,315.23
292,D,20001,1,6,142,2015,P1Y,2010,USD,724.74
292,D,20001,1,6,142,2015,P1Y,2011,USD,323.91
292,D,20001,1,6,142,2015,P1Y,2012,USD,1564.18
292,D,20001,1,6,142,2015,P1Y,2013,USD,494.33
292,D,20001,1,6,142,2015,P1Y,2014,USD,596.76
292,D,20001,1,6,142,2015,P1Y,2015,USD,3289.12
292,D,20001,1,6,142,2015,P1Y,2016,USD,6210.69
296,D,301,1,6,10004,2015,P1Y,2007,USD,1003.75
296,D,301,1,6,10004,2015,P1Y,2008,USD,1648.53
296,D,301,1,6,10004,2015,P1Y,2009,USD,-3292.25
296,D,301,1,6,10004,2015,P1Y,2010,USD,-154.59
296,D,301,1,6,10004,2015,P1Y,2011,USD,-3024.33
296,D,301,1,6,10004,2015,P1Y,2012,USD,255.84
296,D,301,1,6,10004,2015,P1Y,2013,USD,316.41
296,D,301,1,6,10004,2015,P1Y,2014,USD,153.69
296,D,301,1,6,10004,2015,P1Y,2015,USD,69.4
296,D,301,1,6,10004,2015,P1Y,2016,USD,-7.11
293,D,20001,1,6,260,2015,P1Y,2007,USD,-0.24
293,D,20001,1,6,260,2015,P1Y,2008,USD,-0.01
293,D,20001,1,6,260,2015,P1Y,2009,USD,-0.02
293,D,20001,1,6,260,2015,P1Y,2013,USD,-20.07
293,D,20001,1,6,260,2015,P1Y,2016,USD,-0.35
292,A,742,1,6,10012,,P1Y,2010,USD,2
293,D,12,1,6,10003,2015,P1Y,2011,USD,-209.29
293,D,12,1,6,10003,2015,P1Y,2013,USD,-177.59
293,D,12,1,6,10003,2015,P1Y,2014,USD,-174.71
293,D,701,1,6,10003,2015,P1Y,2007,USD,-2.05
293,D,701,1,6,10003,2015,P1Y,2008,USD,-2.4
293,D,701,1,6,10003,2015,P1Y,2009,USD,-0.15
293,D,701,1,6,10003,2015,P1Y,2010,USD,-33.21
293,D,701,1,6,10003,2015,P1Y,2011,USD,-41.43
293,D,701,1,6,10003,2015,P1Y,2012,USD,-41.93
293,D,701,1,6,10003,2015,P1Y,2013,USD,-51.22
293,D,701,1,6,10003,2015,P1Y,2014,USD,-54.65
293,D,701,1,6,10003,2015,P1Y,2015,USD,-61.26
293,D,701,1,6,10003,2015,P1Y,2016,USD,-408.41
204,A,1,1,6,10006,,P1Y,2016,USD,0.07
292,A,6,1,6,9998,,P1Y,2008,USD,38.72
