"iso3","year","type","l","headcount","pop","p"
"AGO",2008,3,0.5,0.00762407,19842251,151278.71058157
"AGO",2008,3,1,0.0758903,19842251,1505834.3810653
"AGO",2008,3,1.5,0.191938,19842251,3808481.972438
"AGO",2008,3,2,0.329267,19842251,6533398.460017
"AGO",2008,3,2.5,0.429113,19842251,8514567.853363
"AGO",2008,3,3,0.528838,19842251,10493336.334338
"AGO",2008,3,3.5,0.604654,19842251,11997696.436154
"AGO",2008,3,4,0.673362,19842251,13361017.817862
"AGO",2008,3,4.5,0.720606,19842251,14298445.124106
"AGO",2008,3,5,0.760364,19842251,15087333.339364
"AGO",2008,3,5.5,0.79407,19842251,15756136.25157
"AGO",2008,3,6,0.828282,19842251,16434979.342782
"AGO",2008,3,6.5,0.857204,19842251,17008856.926204
"AGO",2008,3,7,0.875209,19842251,17366116.655459
"AGO",2008,3,7.5,0.896778,19842251,17794094.167278
"AGO",2008,3,8,0.907355,19842251,18003965.656105
"AGO",2008,3,8.5,0.916486,19842251,18185145.249986
"AGO",2008,3,9,0.926296,19842251,18379797.732296
"AGO",2008,3,9.5,0.935497,19842251,18562366.283747
"AGO",2008,3,10,0.944753,19842251,18746026.159003
"AGO",2008,3,10.5,0.949459,19842251,18839403.792209
"AGO",2008,3,11,0.926296,19842251,18379797.732296
"AGO",2008,3,11.5,0.960379,19842251,19056081.173129
"AGO",2008,3,12,0.964389,19842251,19135648.599639
"AGO",2008,3,12.5,0.96931,19842251,19233292.31681
"AGO",2008,3,13,0.972094,19842251,19288533.143594
"AGO",2008,3,13.5,0.975475,19842251,19355619.794225
"AGO",2008,3,14,0.977909,19842251,19403915.833159
"AGO",2008,3,14.5,0.979684,19842251,19439135.828684
"AGO",2008,3,15,0.981159,19842251,19468403.148909
"AGO",2008,3,15.5,0.981515,19842251,19475466.990265
"AGO",2008,3,16,0.982948,19842251,19503900.935948
"AGO",2008,3,16.5,0.98358,19842251,19516441.23858
"AGO",2008,3,17,0.984143,19842251,19527612.425893
"AGO",2008,3,17.5,0.98555,19842251,19555530.47305
"AGO",2008,3,18,0.98358,19842251,19516441.23858
"ALB",2012,3,0.5,0,2880667,0
"ALB",2012,3,1,0.00131929,2880667,3800.43516643
"ALB",2012,3,1.5,0.00455198,2880667,13112.73857066
"ALB",2012,3,2,0.0120914,2880667,34831.2969638
"ALB",2012,3,2.5,0.0311492,2880667,89730.4725164
"ALB",2012,3,3,0.0602175,2880667,173466.5650725
"ALB",2012,3,3.5,0.106652,2880667,307228.896884
"ALB",2012,3,4,0.170115,2880667,490044.666705
"ALB",2012,3,4.5,0.241366,2880667,695295.071122
"ALB",2012,3,5,0.321285,2880667,925515.097095
"ALB",2012,3,5.5,0.391291,2880667,1127179.071097
"ALB",2012,3,6,0.450993,2880667,1299160.652331
"ALB",2012,3,6.5,0.507293,2880667,1461342.204431
"ALB",2012,3,7,0.564361,2880667,1625736.108787
"ALB",2012,3,7.5,0.62387,2880667,1797161.72129
"ALB",2012,3,8,0.670041,2880667,1930164.997347
"ALB",2012,3,8.5,0.709449,2880667,2043686.322483
"ALB",2012,3,9,0.743312,2880667,2141234.349104
"ALB",2012,3,9.5,0.777244,2880667,2238981.141748
"ALB",2012,3,10,0.709449,2880667,2043686.322483
"ALB",2012,3,10.5,0.170115,2880667,490044.666705
"ALB",2012,3,11,0.851279,2880667,2452251.323093
"ALB",2012,3,11.5,0.8714,2880667,2510213.2238
"ALB",2012,3,12,0.888447,2880667,2559319.954149
"ALB",2012,3,12.5,0.901697,2880667,2597488.791899
"ALB",2012,3,13,0.914935,2880667,2635623.061645
"ALB",2012,3,13.5,0.925526,2880667,2666132.205842
"ALB",2012,3,14,0.954298,2880667,2749014.756766
"ALB",2012,3,14.5,0.942284,2880667,2714406.423428
"ALB",2012,3,15,0.949148,2880667,2734179.321716
"ALB",2012,3,15.5,0.954298,2880667,2749014.756766
"ALB",2012,3,16,0.960268,2880667,2766212.338756
"ALB",2012,3,16.5,0.964701,2880667,2778982.335567
"ALB",2012,3,17,0.967623,2880667,2787399.644541
"ALB",2012,3,17.5,0.97065,2880667,2796119.42355
"ALB",2012,3,18,0.973694,2880667,2804888.173898
"ARG",2013,2,0.5,0.418247,42538304,17791518.033088
"ARG",2013,2,1,0.0087104,42538304,370525.6431616
"ARG",2013,2,1.5,0.181862,42538304,7736101.042048
"ARG",2013,2,2,0.0185315,42538304,788298.580576
"ARG",2013,2,2.5,0.0262058,42538304,1114750.2869632
"ARG",2013,2,3,0.0341451,42538304,1452474.6439104
"ARG",2013,2,3.5,0.04382,42538304,1864028.48128
"ARG",2013,2,4,0.0551752,42538304,2347059.4308608
"ARG",2013,2,4.5,0.0711512,42538304,3026651.3755648
"ARG",2013,2,5,0.0877837,42538304,3734169.7168448
"ARG",2013,2,5.5,0.103209,42538304,4390335.817536
"ARG",2013,2,6,0.122352,42538304,5204646.571008
"ARG",2013,2,6.5,0.144503,42538304,6146912.542912
"ARG",2013,2,7,0.162765,42538304,6923747.05056
"ARG",2013,2,7.5,0.181862,42538304,7736101.042048
"ARG",2013,2,8,0.203152,42538304,8641741.534208
"ARG",2013,2,8.5,0.223318,42538304,9499568.972672
"ARG",2013,2,9,0.244525,42538304,10401678.7856
"ARG",2013,2,9.5,0.264157,42538304,11236790.769728
"ARG",2013,2,10,0.284113,42538304,12085685.164352
"ARG",2013,2,10.5,0.304149,42538304,12937982.623296
"ARG",2013,2,11,0.321539,42538304,13677723.729856
"ARG",2013,2,11.5,0.346673,42538304,14746881.462592
"ARG",2013,2,12,0.363832,42538304,15476796.220928
"ARG",2013,2,12.5,0.386217,42538304,16429016.155968
"ARG",2013,2,13,0.405121,42538304,17233160.254784
"ARG",2013,2,13.5,0.418247,42538304,17791518.033088
"ARG",2013,2,14,0.435948,42538304,18544488.552192
"ARG",2013,2,14.5,0.448458,42538304,19076642.735232
"ARG",2013,2,15,0.386217,42538304,16429016.155968
"ARG",2013,2,15.5,0.418247,42538304,17791518.033088
"ARG",2013,2,16,0.496292,42538304,21111419.968768
"ARG",2013,2,16.5,0.5131,42538304,21826403.7824
"ARG",2013,2,17,0.526429,42538304,22393396.836416
"ARG",2013,2,17.5,0.544395,42538304,23157640.00608
"ARG",2013,2,18,0.559025,42538304,23779975.3936
"ARM",2013,3,0.5,0,2992192,0
"ARM",2013,3,1,0.00248091,2992192,7423.35905472
"ARM",2013,3,1.5,0.0114632,2992192,34300.0953344
"ARM",2013,3,2,0.837991,2992192,2507429.966272
"ARM",2013,3,2.5,0.0810724,2992192,242584.1867008
"ARM",2013,3,3,0.152438,2992192,456123.764096
"ARM",2013,3,3.5,0.245185,2992192,733640.59552
"ARM",2013,3,4,0.340546,2992192,1018979.016832
"ARM",2013,3,4.5,0.426495,2992192,1276154.92704
"ARM",2013,3,5,0.499063,2992192,1493292.316096
"ARM",2013,3,5.5,0.578294,2992192,1730366.680448
"ARM",2013,3,6,0.638173,2992192,1909536.145216
"ARM",2013,3,6.5,0.837991,2992192,2507429.966272
"ARM",2013,3,7,0.745776,2992192,2231504.980992
"ARM",2013,3,7.5,0.78233,2992192,2340881.56736
"ARM",2013,3,8,0.813408,2992192,2433872.910336
"ARM",2013,3,8.5,0.837991,2992192,2507429.966272
"ARM",2013,3,9,0.861352,2992192,2577330.563584
"ARM",2013,3,9.5,0.879829,2992192,2632617.295168
"ARM",2013,3,10,0.897084,2992192,2684247.568128
"ARM",2013,3,10.5,0.909612,2992192,2721733.749504
"ARM",2013,3,11,0.919563,2992192,2751509.052096
"ARM",2013,3,11.5,0.929029,2992192,2779833.141568
"ARM",2013,3,12,0.940187,2992192,2813220.019904
"ARM",2013,3,12.5,0.949744,2992192,2841816.398848
"ARM",2013,3,13,0.95622,2992192,2861193.83424
"ARM",2013,3,13.5,0.962342,2992192,2879512.033664
"ARM",2013,3,14,0.698419,2992192,2089803.744448
"ARM",2013,3,14.5,0.969356,2992192,2900499.268352
"ARM",2013,3,15,0.78233,2992192,2340881.56736
"ARM",2013,3,15.5,0.976096,2992192,2920666.642432
"ARM",2013,3,16,0.976096,2992192,2920666.642432
"ARM",2013,3,16.5,0.978422,2992192,2927626.481024
"ARM",2013,3,17,0.979868,2992192,2931953.190656
"ARM",2013,3,17.5,0.982447,2992192,2939670.053824
"ARM",2013,3,18,0.983625,2992192,2943194.856
"AUS",2010,3,0.5,0.00457977,22162863,101500.81508151
"AUS",2010,3,1,0.0166992,22162863,370102.0818096
"AUS",2010,3,1.5,0.00670966,22162863,148705.27535658
"AUS",2010,3,2,0.00670966,22162863,148705.27535658
"AUS",2010,3,2.5,0.00670966,22162863,148705.27535658
"AUS",2010,3,3,0.00670966,22162863,148705.27535658
"AUS",2010,3,3.5,0.0100695,22162863,223168.9489785
"AUS",2010,3,4,0.0100695,22162863,223168.9489785
"AUS",2010,3,4.5,0.0100695,22162863,223168.9489785
"AUS",2010,3,5,0.0100695,22162863,223168.9489785
"AUS",2010,3,5.5,0.0100695,22162863,223168.9489785
"AUS",2010,3,6,0.0133493,22162863,295858.7070459
"AUS",2010,3,6.5,0.0133493,22162863,295858.7070459
"AUS",2010,3,7,0.0133493,22162863,295858.7070459
"AUS",2010,3,7.5,0.0133493,22162863,295858.7070459
"AUS",2010,3,8,0.0166992,22162863,370102.0818096
"AUS",2010,3,8.5,0.0166992,22162863,370102.0818096
"AUS",2010,3,9,0.0166992,22162863,370102.0818096
"AUS",2010,3,9.5,0.0133493,22162863,295858.7070459
"AUS",2010,3,10,0.020049,22162863,444343.240287
"AUS",2010,3,10.5,0.020049,22162863,444343.240287
"AUS",2010,3,11,0.0234588,22162863,519914.1705444
"AUS",2010,3,11.5,0.0234588,22162863,519914.1705444
"AUS",2010,3,12,0.0266787,22162863,591276.3731181
"AUS",2010,3,12.5,0.0266787,22162863,591276.3731181
"AUS",2010,3,13,0.0300085,22162863,665074.2743355
"AUS",2010,3,13.5,0.0334083,22162863,740423.5759629
"AUS",2010,3,14,0.0366982,22162863,813337.1789466
"AUS",2010,3,14.5,0.040048,22162863,887578.337424
"AUS",2010,3,15,0.0434078,22162863,962041.1245314
"AUS",2010,3,15.5,0.0466977,22162863,1034954.7275151
"AUS",2010,3,16,0.0466977,22162863,1034954.7275151
"AUS",2010,3,16.5,0.0133493,22162863,295858.7070459
"AUS",2010,3,17,0.0566672,22162863,1255907.3901936
"AUS",2010,3,17.5,0.060007,22162863,1329926.920041
"AUS",2010,3,18,0.0666667,22162863,1477524.9387621
"AUT",2012,3,0.5,0.0042902,8455477,36275.6874254
"AUT",2012,3,1,0.0052402,8455477,44308.3905754
"AUT",2012,3,1.5,0.0052902,8455477,44731.1644254
"AUT",2012,3,2,0.0062411,8455477,52771.4775047
"AUT",2012,3,2.5,0.0067871,8455477,57388.1679467
"AUT",2012,3,3,0.0069045,8455477,58380.8409465
"AUT",2012,3,3.5,0.0073106,8455477,61814.6101562
"AUT",2012,3,4,0.0392854,8455477,332176.7961358
"AUT",2012,3,4.5,0.00871519,8455477,73691.08859563
"AUT",2012,3,5,0.00908319,8455477,76802.70413163
"AUT",2012,3,5.5,0.010147,8455477,85797.725119
"AUT",2012,3,6,0.0107179,8455477,90624.9569383
"AUT",2012,3,6.5,0.0111879,8455477,94599.0311283
"AUT",2012,3,7,0.0126051,8455477,106582.1331327
"AUT",2012,3,7.5,0.0144363,8455477,122065.8026151
"AUT",2012,3,8,0.0156252,8455477,132118.5192204
"AUT",2012,3,8.5,0.0319786,8455477,270394.3167922
"AUT",2012,3,9,0.0179171,8455477,151497.6269567
"AUT",2012,3,9.5,0.0518597,8455477,438498.5005769
"AUT",2012,3,10,0.0193892,8455477,163944.9346484
"AUT",2012,3,10.5,0.0207372,8455477,175342.9176444
"AUT",2012,3,11,0.0211704,8455477,179005.8302808
"AUT",2012,3,11.5,0.023092,8455477,195253.874884
"AUT",2012,3,12,0.0179171,8455477,151497.6269567
"AUT",2012,3,12.5,0.0263932,8455477,223167.0955564
"AUT",2012,3,13,0.0052402,8455477,44308.3905754
"AUT",2012,3,13.5,0.0319786,8455477,270394.3167922
"AUT",2012,3,14,0.0107179,8455477,90624.9569383
"AUT",2012,3,14.5,0.0368754,8455477,311799.0965658
"AUT",2012,3,15,0.0392854,8455477,332176.7961358
"AUT",2012,3,15.5,0.0420397,8455477,355465.7164369
"AUT",2012,3,16,0.043459,8455477,367466.574943
"AUT",2012,3,16.5,0.0466418,8455477,394378.6671386
"AUT",2012,3,17,0.0481752,8455477,407344.2955704
"AUT",2012,3,17.5,0.0518597,8455477,438498.5005769
"AUT",2012,3,18,0.0552017,8455477,466756.7047109
"AZE",2005,3,0.5,0.985264,8563398,8437207.767072
"AZE",2005,3,1,0.990402,8563398,8481206.505996
"AZE",2005,3,1.5,0,8563398,0
"AZE",2005,3,2,0,8563398,0
"AZE",2005,3,2.5,0.919567,8563398,7874618.208666
"AZE",2005,3,3,0.0155865,8563398,133473.402927
"AZE",2005,3,3.5,0.000303805,8563398,2601.60312939
"AZE",2005,3,4,0.00450117,8563398,38545.31017566
"AZE",2005,3,4.5,0.0155865,8563398,133473.402927
"AZE",2005,3,5,0.0416012,8563398,356247.6328776
"AZE",2005,3,5.5,0.0790276,8563398,676744.7917848
"AZE",2005,3,6,0.149517,8563398,1280373.578766
"AZE",2005,3,6.5,0.244219,8563398,2091344.496162
"AZE",2005,3,7,0.850783,8563398,7285593.440634
"AZE",2005,3,7.5,0.474721,8563398,4065224.861958
"AZE",2005,3,8,0.572177,8563398,4899779.377446
"AZE",2005,3,8.5,0.651961,8563398,5583001.523478
"AZE",2005,3,9,0.722494,8563398,6187003.674612
"AZE",2005,3,9.5,0.776379,8563398,6648442.375842
"AZE",2005,3,10,0.815861,8563398,6986542.455678
"AZE",2005,3,10.5,0.850783,8563398,7285593.440634
"AZE",2005,3,11,0.990402,8563398,8481206.505996
"AZE",2005,3,11.5,0.90048,8563398,7711168.63104
"AZE",2005,3,12,0.919567,8563398,7874618.208666
"AZE",2005,3,12.5,0.990402,8563398,8481206.505996
"AZE",2005,3,13,0.944336,8563398,8086725.013728
"AZE",2005,3,13.5,0.954166,8563398,8170903.216068
"AZE",2005,3,14,0.962853,8563398,8245293.454494
"AZE",2005,3,14.5,0.970705,8563398,8312533.25559
"AZE",2005,3,15,0.974731,8563398,8347009.495938
"AZE",2005,3,15.5,0.978636,8563398,8380449.565128
"AZE",2005,3,16,0.474721,8563398,4065224.861958
"AZE",2005,3,16.5,0.985264,8563398,8437207.767072
"AZE",2005,3,17,0.987308,8563398,8454711.352584
"AZE",2005,3,17.5,0.988365,8563398,8463762.86427
"AZE",2005,3,18,0.990402,8563398,8481206.505996
"BDI",2006,3,0.5,0.00356239,8218070,29275.9703873
"BDI",2006,3,1,0.359479,8218070,2954223.58553
"BDI",2006,3,1.5,0.986049,8218070,8103419.70543
"BDI",2006,3,2,0.798585,8218070,6562827.43095
"BDI",2006,3,2.5,0.875396,8218070,7194065.60572
"BDI",2006,3,3,0.999717,8218070,8215744.28619
"BDI",2006,3,3.5,0.942664,8218070,7746878.73848
"BDI",2006,3,4,0.999686,8218070,8215489.52602
"BDI",2006,3,4.5,0.969856,8218070,7970344.49792
"BDI",2006,3,5,0.977771,8218070,8035390.52197
"BDI",2006,3,5.5,0.983122,8218070,8079365.41454
"BDI",2006,3,6,0.986049,8218070,8103419.70543
"BDI",2006,3,6.5,0.98873,8218070,8125452.3511
"BDI",2006,3,7,0.990984,8218070,8143975.88088
"BDI",2006,3,7.5,0.992827,8218070,8159121.78389
"BDI",2006,3,8,0.993737,8218070,8166600.22759
"BDI",2006,3,8.5,0.994403,8218070,8172073.46221
"BDI",2006,3,9,0.875396,8218070,7194065.60572
"BDI",2006,3,9.5,0.996119,8218070,8186175.67033
"BDI",2006,3,10,0.99686,8218070,8192265.2602
"BDI",2006,3,10.5,0.997448,8218070,8197097.48536
"BDI",2006,3,11,0.998182,8218070,8203129.54874
"BDI",2006,3,11.5,0.998622,8218070,8206745.49954
"BDI",2006,3,12,0.998945,8218070,8209399.93615
"BDI",2006,3,12.5,0.999267,8218070,8212046.15469
"BDI",2006,3,13,0.999502,8218070,8213977.40114
"BDI",2006,3,13.5,0.999502,8218070,8213977.40114
"BDI",2006,3,14,0.999686,8218070,8215489.52602
"BDI",2006,3,14.5,0.999717,8218070,8215744.28619
"BDI",2006,3,15,0.999833,8218070,8216697.58231
"BDI",2006,3,15.5,0.999842,8218070,8216771.54494
"BDI",2006,3,16,0.999906,8218070,8217297.50142
"BDI",2006,3,16.5,0.999918,8218070,8217396.11826
"BDI",2006,3,17,0.999918,8218070,8217396.11826
"BDI",2006,3,17.5,0.999918,8218070,8217396.11826
"BDI",2006,3,18,0.999918,8218070,8217396.11826
"BEL",2012,3,0.5,0.0018746,11079521,20769.6700666
"BEL",2012,3,1,0.0020743,11079521,22982.2504103
"BEL",2012,3,1.5,0.0022375,11079521,24790.4282375
"BEL",2012,3,2,0.0023924,11079521,26506.6460404
"BEL",2012,3,2.5,0.0025262,11079521,27989.0859502
"BEL",2012,3,3,0.0025262,11079521,27989.0859502
"BEL",2012,3,3.5,0.0018746,11079521,20769.6700666
"BEL",2012,3,4,0.00321799,11079521,35653.78778279
"BEL",2012,3,4.5,0.00345159,11079521,38241.96388839
"BEL",2012,3,5,0.00456489,11079521,50576.79461769
"BEL",2012,3,5.5,0.00488719,11079521,54147.72423599
"BEL",2012,3,6,0.00519689,11079521,57579.05188969
"BEL",2012,3,6.5,0.00542939,11079521,60155.04052219
"BEL",2012,3,7,0.00629169,11079521,69708.91148049
"BEL",2012,3,7.5,0.00658619,11079521,72971.83041499
"BEL",2012,3,8,0.00695999,11079521,77113.35536479
"BEL",2012,3,8.5,0.00726399,11079521,80481.52974879
"BEL",2012,3,9,0.0464489,11079521,514631.5629769
"BEL",2012,3,9.5,0.00804068,11079521,89086.88291428
"BEL",2012,3,10,0.0107349,11079521,118937.5499829
"BEL",2012,3,10.5,0.0109966,11079521,121837.0606286
"BEL",2012,3,11,0.0126545,11079521,140205.7984945
"BEL",2012,3,11.5,0.0135861,11079521,150527.4802581
"BEL",2012,3,12,0.0160483,11079521,177807.4768643
"BEL",2012,3,12.5,0.0176347,11079521,195384.0289787
"BEL",2012,3,13,0.0211297,11079521,234106.9548737
"BEL",2012,3,13.5,0.0258536,11079521,286445.5041256
"BEL",2012,3,14,0.0294331,11079521,326104.6495451
"BEL",2012,3,14.5,0.0327982,11079521,363388.3456622
"BEL",2012,3,15,0.0378918,11079521,419822.9938278
"BEL",2012,3,15.5,0.0404393,11079521,448048.0735753
"BEL",2012,3,16,0.0443653,11079521,491546.2730213
"BEL",2012,3,16.5,0.00804068,11079521,89086.88291428
"BEL",2012,3,17,0.050864,11079521,563548.756144
"BEL",2012,3,17.5,0.0551314,11079521,610829.5040594
"BEL",2012,3,18,0.0584975,11079521,648124.2796975
"BEN",2011,3,0.5,0.0127929,9779391,125106.7711239
"BEN",2011,3,1,0.161075,9779391,1575215.405325
"BEN",2011,3,1.5,0.388138,9779391,3795753.263958
"BEN",2011,3,2,0.558925,9779391,5465946.114675
"BEN",2011,3,2.5,0.668844,9779391,6540886.994004
"BEN",2011,3,3,0.74406,9779391,7276453.66746
"BEN",2011,3,3.5,0.947216,9779391,9263195.625456
"BEN",2011,3,4,0.829848,9779391,8115408.062568
"BEN",2011,3,4.5,0.858084,9779391,8391538.946844
"BEN",2011,3,5,0.881041,9779391,8616044.426031
"BEN",2011,3,5.5,0.977643,9779391,9560753.155413
"BEN",2011,3,6,0.914926,9779391,8947419.090066
"BEN",2011,3,6.5,0.926566,9779391,9061251.201306
"BEN",2011,3,7,0.988009,9779391,9662126.322519
"BEN",2011,3,7.5,0.947216,9779391,9263195.625456
"BEN",2011,3,8,0.952997,9779391,9319730.284827
"BEN",2011,3,8.5,0.960173,9779391,9389907.194643
"BEN",2011,3,9,0.388138,9779391,3795753.263958
"BEN",2011,3,9.5,0.969227,9779391,9478449.800757
"BEN",2011,3,10,0.972318,9779391,9508677.898338
"BEN",2011,3,10.5,0.975151,9779391,9536382.913041
"BEN",2011,3,11,0.977643,9779391,9560753.155413
"BEN",2011,3,11.5,0.980582,9779391,9589494.785562
"BEN",2011,3,12,0.982372,9779391,9606999.895452
"BEN",2011,3,12.5,0.983976,9779391,9622686.038616
"BEN",2011,3,13,0.985574,9779391,9638313.505434
"BEN",2011,3,13.5,0.987212,9779391,9654332.147892
"BEN",2011,3,14,0.881041,9779391,8616044.426031
"BEN",2011,3,14.5,0.989276,9779391,9674516.810916
"BEN",2011,3,15,0.990283,9779391,9684364.657653
"BEN",2011,3,15.5,0.991062,9779391,9691982.803242
"BEN",2011,3,16,0.991597,9779391,9697214.777427
"BEN",2011,3,16.5,0.992551,9779391,9706544.316441
"BEN",2011,3,17,0.829848,9779391,8115408.062568
"BEN",2011,3,17.5,0.993718,9779391,9717956.865738
"BEN",2011,3,18,0.99458,9779391,9726386.70078
"BFA",2009,3,0.5,0.0155606,15165856,235989.8188736
"BFA",2009,3,1,0.994911,15165856,15088676.958816
"BFA",2009,3,1.5,0.400922,15165856,6080325.319232
"BFA",2009,3,2,0.585377,15165856,8877743.287712
"BFA",2009,3,2.5,0.709492,15165856,10760053.505152
"BFA",2009,3,3,0.789548,15165856,11974171.273088
"BFA",2009,3,3.5,0.849433,15165856,12882378.559648
"BFA",2009,3,4,0.883022,15165856,13391784.496832
"BFA",2009,3,4.5,0.908522,15165856,13778513.824832
"BFA",2009,3,5,0.92874,15165856,14085137.10144
"BFA",2009,3,5.5,0.941977,15165856,14285887.537312
"BFA",2009,3,6,0.952421,15165856,14444279.737376
"BFA",2009,3,6.5,0.959763,15165856,14555627.452128
"BFA",2009,3,7,0.965493,15165856,14642527.807008
"BFA",2009,3,7.5,0.970703,15165856,14721541.916768
"BFA",2009,3,8,0.974051,15165856,14772317.202656
"BFA",2009,3,8.5,0.978099,15165856,14833708.587744
"BFA",2009,3,9,0.994911,15165856,15088676.958816
"BFA",2009,3,9.5,0.98189,15165856,14891202.34784
"BFA",2009,3,10,0.983868,15165856,14921200.411008
"BFA",2009,3,10.5,0.985682,15165856,14948711.273792
"BFA",2009,3,11,0.986747,15165856,14964862.910432
"BFA",2009,3,11.5,0.987415,15165856,14974993.70224
"BFA",2009,3,12,0.988527,15165856,14991858.134112
"BFA",2009,3,12.5,0.989938,15165856,15013257.156928
"BFA",2009,3,13,0.990827,15165856,15026739.602912
"BFA",2009,3,13.5,0.991786,15165856,15041283.658816
"BFA",2009,3,14,0.992292,15165856,15048957.581952
"BFA",2009,3,14.5,0.992969,15165856,15059224.866464
"BFA",2009,3,15,0.99334,15165856,15064851.39904
"BFA",2009,3,15.5,0.993861,15165856,15072752.810016
"BFA",2009,3,16,0.994112,15165856,15076559.439872
"BFA",2009,3,16.5,0.994774,15165856,15086599.236544
"BFA",2009,3,17,0.994911,15165856,15088676.958816
"BFA",2009,3,17.5,0.995864,15165856,15103130.019584
"BFA",2009,3,18,0.995982,15165856,15104919.590592
"BGR",2012,3,0.5,0.00323123,7303741,23600.06703143
"BGR",2012,3,1,0.00553473,7303741,40424.23442493
"BGR",2012,3,1.5,0.0153998,7303741,112476.1506518
"BGR",2012,3,2,0.0230944,7303741,168675.5161504
"BGR",2012,3,2.5,0.0296237,7303741,216363.8322617
"BGR",2012,3,3,0.0230944,7303741,168675.5161504
"BGR",2012,3,3.5,0.0575077,7303741,420021.3463057
"BGR",2012,3,4,0.0673625,7303741,491998.2531125
"BGR",2012,3,4.5,0.417914,7303741,3052335.616274
"BGR",2012,3,5,0.0984754,7303741,719238.8164714
"BGR",2012,3,5.5,0.111988,7303741,817931.347108
"BGR",2012,3,6,0.129649,7303741,946922.716909
"BGR",2012,3,6.5,0.149472,7303741,1091704.774752
"BGR",2012,3,7,0.169205,7303741,1235829.495905
"BGR",2012,3,7.5,0.191666,7303741,1399878.822506
"BGR",2012,3,8,0.21382,7303741,1561685.90062
"BGR",2012,3,8.5,0.237161,7303741,1732162.519301
"BGR",2012,3,9,0.267395,7303741,1952983.824695
"BGR",2012,3,9.5,0.417914,7303741,3052335.616274
"BGR",2012,3,10,0.327374,7303741,2391054.906134
"BGR",2012,3,10.5,0.0230944,7303741,168675.5161504
"BGR",2012,3,11,0.0984754,7303741,719238.8164714
"BGR",2012,3,11.5,0.417914,7303741,3052335.616274
"BGR",2012,3,12,0.447919,7303741,3271484.364979
"BGR",2012,3,12.5,0.447919,7303741,3271484.364979
"BGR",2012,3,13,0.501117,7303741,3660028.778697
"BGR",2012,3,13.5,0.527002,7303741,3849086.114482
"BGR",2012,3,14,0.557032,7303741,4068417.456712
"BGR",2012,3,14.5,0.149472,7303741,1091704.774752
"BGR",2012,3,15,0.609459,7303741,4451330.686119
"BGR",2012,3,15.5,0.63394,7303741,4630133.56954
"BGR",2012,3,16,0.65285,7303741,4768247.31185
"BGR",2012,3,16.5,0.671072,7303741,4901336.080352
"BGR",2012,3,17,0.69428,7303741,5070841.30148
"BGR",2012,3,17.5,0.709695,7303741,5183428.468995
"BGR",2012,3,18,0.723738,7303741,5285994.903858
"BIH",2007,3,0.5,0,3840418,0
"BIH",2007,3,1,8.4602e-05,3840418,324.907043636
"BIH",2007,3,1.5,0.000582614,3840418,2237.481292652
"BIH",2007,3,2,0.259592,3840418,996941.789456
"BIH",2007,3,2.5,0.35372,3840418,1358432.65496
"BIH",2007,3,3,0.00389259,3840418,14949.17270262
"BIH",2007,3,3.5,0.0849308,3840418,326169.7730744
"BIH",2007,3,4,0.010951,3840418,42056.417518
"BIH",2007,3,4.5,0.259592,3840418,996941.789456
"BIH",2007,3,5,0.0208506,3840418,80075.0195508
"BIH",2007,3,5.5,8.4602e-05,3840418,324.907043636
"BIH",2007,3,6,0.0422812,3840418,162377.4815416
"BIH",2007,3,6.5,0.0567469,3840418,217931.8162042
"BIH",2007,3,7,0.06845,3840418,262876.6121
"BIH",2007,3,7.5,0.0849308,3840418,326169.7730744
"BIH",2007,3,8,0.108071,3840418,415037.813678
"BIH",2007,3,8.5,0.127297,3840418,488873.690146
"BIH",2007,3,9,0.148355,3840418,569745.21239
"BIH",2007,3,9.5,0.171716,3840418,659461.217288
"BIH",2007,3,10,0.19218,3840418,738051.53124
"BIH",2007,3,10.5,0.21361,3840418,820351.68898
"BIH",2007,3,11,0.238747,3840418,916888.276246
"BIH",2007,3,11.5,0.259592,3840418,996941.789456
"BIH",2007,3,12,0.284436,3840418,1092353.134248
"BIH",2007,3,12.5,0.306877,3840418,1178535.954586
"BIH",2007,3,13,0.0567469,3840418,217931.8162042
"BIH",2007,3,13.5,0.35372,3840418,1358432.65496
"BIH",2007,3,14,0.376406,3840418,1445556.377708
"BIH",2007,3,14.5,0.402816,3840418,1546981.817088
"BIH",2007,3,15,0.010951,3840418,42056.417518
"BIH",2007,3,15.5,0.449427,3840418,1725987.540486
"BIH",2007,3,16,0.06845,3840418,262876.6121
"BIH",2007,3,16.5,0.494038,3840418,1897312.427884
"BIH",2007,3,17,0.515664,3840418,1980365.307552
"BIH",2007,3,17.5,0.534893,3840418,2054212.705274
"BIH",2007,3,18,0.550851,3840418,2115498.095718
"BLR",2012,3,0.5,0,9490962,0
"BLR",2012,3,1,0.356738,9490962,3385786.801956
"BLR",2012,3,1.5,0,9490962,0
"BLR",2012,3,2,0,9490962,0
"BLR",2012,3,2.5,0.0001206,9490962,1144.6100172
"BLR",2012,3,3,0.000919199,9490962,8724.082779438
"BLR",2012,3,3.5,0.000812099,9490962,7707.600749238
"BLR",2012,3,4,0.000919199,9490962,8724.082779438
"BLR",2012,3,4.5,0.0016073,9490962,15254.8232226
"BLR",2012,3,5,0.00376879,9490962,35769.44267598
"BLR",2012,3,5.5,0.0001206,9490962,1144.6100172
